gid,role,role_score,cluster_id,priority_score,evidence,is_seed,depth,component,in_deg,out_deg,in_kzt,out_kzt,in_tx,out_tx,pass_through,fan_ratio,seed_reach,merge_gain,n_agg_payers,n_seed_payers,seed_traced_in_kzt,pagerank,hub,authority,betweenness,truncated_by_depth,p_continue,terminal_kind,fast_out_share,median_lag_days,max_payers_same_day,near_threshold_tx,flag_structuring,n_cycles,anomaly_z,anomaly_feature,flag_anomaly,coord_criteria,prio_role,prio_traced,prio_merge,prio_reach,prio_pr,prio_btw,prio_flags
100000008077552100,terminal,0.92,1,0.3713,"Получил 214 тыс. от 1 плательщ.; исходящих нет, хотя колено 3 обходилось — деньги остались",False,3,0,1,0,214000.0,0.0,1,0,0.0,0.0,7,0,1,0,2892.6021086466935,0.00032910951980133745,-0.0,0.0016044117981357368,0.0,False,,observed,0.0,,1.0,0,False,0,0.93,log_in,False,,0.1265,0.1075,0.0,0.0799,0.0573,0.0,0.0
100000002914245100,terminal,0.887,15,0.2374,"Получил 141 тыс. от 1 плательщ.; исходящих нет, хотя колено 3 обходилось — деньги остались",False,3,0,1,0,140611.0,0.0,1,0,0.0,0.0,1,0,0,0,307.81653853793847,0.00029558398554383933,-0.0,7.936044353374547e-05,0.0,False,,observed,0.0,,1.0,0,False,0,0.67,log_in,False,,0.122,0.0649,0.0,0.0192,0.0313,0.0,0.0
100000004906181100,peripheral,0.3,7,0.227,"Вход 100 тыс. от 1, выход 2.5 млн на 7; пороги ролей не достигнуты",False,3,0,1,7,100000.0,2473417.91,1,33,24.734179100000002,7.0,7,0,1,0,154.21225235473833,0.0002888102116246985,-9.305946657540695e-19,0.0029401740801701173,0.00013454171209183234,False,,,0.6420265631536565,4.0,1.0,0,False,0,2.67,log_out,False,,0.0075,0.0485,0.0,0.0799,0.0119,0.0791,0.0
100000008514970100,peripheral,0.113,15,0.1815,"Вход 380 тыс. от 1, выход 31 тыс. на 1; пороги ролей не достигнуты [сквозной пропуск ≤2дн]",False,3,0,1,1,379966.0,31000.0,1,1,0.0815862471905381,1.0,1,0,0,0,831.797077626262,0.00031263148853056264,-2.5228201966228067e-20,7.936044353374547e-05,7.925874055483496e-07,False,,,1.0,0.0,1.0,0,False,0,1.88,log_out,False,,0.0028,0.0865,0.0,0.0192,0.0493,0.0069,0.0167
100000008258458100,peripheral,0.772,3,0.2281,"Вход 19 тыс. от 1, выход 1.6 млн на 2; пороги ролей не достигнуты",False,3,0,1,2,19000.0,1557988.0,1,4,81.99936842105264,2.0,7,0,1,0,198.23812032442817,0.0002912603933484999,-1.5087357069110026e-19,5.2569836528823436e-05,3.844048916909496e-05,False,,,0.364308325866438,0.0,1.0,0,False,0,2.59,log_out,False,,0.0193,0.053,0.0,0.0799,0.0214,0.0545,0.0
100000003484058100,peripheral,0.324,10,0.2325,"Вход 110 тыс. от 1, выход 6 тыс. на 1; пороги ролей не достигнуты",False,3,0,1,1,110000.0,6000.0,1,1,0.05454545454545454,1.0,7,0,1,0,295.8127792765336,0.0003166609747422045,1.2216946556633542e-20,2.4413790383031114e-05,1.922024458454748e-05,False,,,0.0,13.0,1.0,0,False,0,1.58,log_out,False,,0.0081,0.0636,0.0,0.0799,0.0521,0.0287,0.0
100000003574895100,peripheral,0.655,11,0.1688,"Вход 28 тыс. от 1, выход 20 тыс. на 1; пороги ролей не достигнуты [сквозной пропуск ≤2дн]",False,3,0,1,1,27968.0,20000.0,1,1,0.7151029748283753,1.0,7,0,1,0,24.521457696793526,0.00028714445105582916,-2.4466834206542e-20,0.0029057816552164723,1.922024458454748e-05,False,,,1.0,0.0,1.0,0,False,0,1.8,log_out,False,,0.0164,0.0219,0.0,0.0799,0.0052,0.0287,0.0167
100000000896111100,terminal,0.94,13,0.3569,"Получил 287 тыс. от 1 плательщ.; исходящих нет, хотя колено 3 обходилось — деньги остались",False,3,0,1,0,287100.0,0.0,1,0,0.0,0.0,1,0,0,0,14141.50292717447,0.0003871718928532024,-0.0,-1.160746589897921e-19,0.0,False,,observed,0.0,,1.0,0,False,0,1.12,log_in,False,,0.1292,0.1399,0.0,0.0192,0.0685,0.0,0.0
100000008715887100,peripheral,0.781,9,0.0642,"Вход 18 тыс. от 1, выход 0 на 0; пороги ролей не достигнуты",False,3,1,1,0,18000.0,0.0,1,0,0.0,0.0,1,0,0,0,13.184662508167387,0.0002883786942425816,-0.0,6.011420990798146e-18,0.0,False,,,0.0,,1.0,0,False,0,0.65,log_in,False,,0.0195,0.0154,0.0,0.0192,0.01,0.0,0.0
100000000560751100,peripheral,0.687,4,0.2803,"Вход 25 тыс. от 1, выход 0 на 0; пороги ролей не достигнуты",False,3,0,1,0,25000.0,0.0,1,0,0.0,0.0,7,0,1,0,1575.4889141985543,0.0005524500973404954,-0.0,-2.1929476879270423e-20,0.0,False,,,0.0,,1.0,0,False,0,0.44,log_in,False,,0.0172,0.0979,0.0,0.0799,0.0852,0.0,0.0
100000008708207100,terminal,0.966,2,0.427,"Получил 465 тыс. от 2 плательщ.; исходящих нет, хотя колено 3 обходилось — деньги остались",False,3,0,2,0,465000.0,0.0,2,0,0.0,0.0,9,0,2,0,1168.9208943336043,0.000359786904729812,-0.0,1.3667134867886505e-06,0.0,False,,observed,0.0,,2.0,0,False,0,1.63,in_deg,False,,0.1328,0.0934,0.0,0.1361,0.0646,0.0,0.0
100000003152964100,peripheral,0.28,1,0.2675,"Вход 142 тыс. от 1, выход 6 тыс. на 1; пороги ролей не достигнуты",False,3,0,1,1,141847.0,5500.0,1,1,0.03877417217142414,1.0,7,0,1,0,1917.322108902839,0.0003144293427145815,-2.2590764883779275e-20,0.0016044117981357368,1.922024458454748e-05,False,,,0.0,3.0,1.0,0,False,0,1.56,log_out,False,,0.007,0.1009,0.0,0.0799,0.0509,0.0287,0.0
100000004991812100,peripheral,0.8,27,0.2637,"Вход 10 тыс. от 1, выход 0 на 0; пороги ролей не достигнуты",False,3,0,1,0,10000.0,0.0,1,0,0.0,0.0,7,0,1,0,2000.0,0.0003463600077195248,-0.0,7.006464326563009e-20,0.0,False,,,0.0,,1.0,0,False,0,1.03,log_in,False,,0.02,0.1017,0.0,0.0799,0.062,0.0,0.0
100000000291908100,peripheral,0.147,1,0.3363,"Вход 296 тыс. от 1, выход 13 тыс. на 1; пороги ролей не достигнуты",False,3,0,1,1,295500.0,13300.0,5,1,0.045008460236886635,1.0,7,0,1,0,6368.1446698950585,0.0007065527083396985,-6.952510306232982e-21,2.821843274333715e-19,1.981468513870874e-05,False,,,0.0,4.0,1.0,0,False,0,1.72,log_out,False,,0.0037,0.1207,0.0,0.0799,0.0912,0.0407,0.0
100000003132484100,peripheral,0.377,2,0.252,"Вход 90 тыс. от 1, выход 0 на 0; пороги ролей не достигнуты",False,3,0,1,0,90000.0,0.0,1,0,0.0,0.0,1,0,0,0,14577.940075705877,0.0005388233251189463,-0.0,-9.198399825888945e-20,0.0,False,,,0.0,,1.0,0,False,0,0.38,log_in,False,,0.0094,0.1405,0.0,0.0192,0.0828,0.0,0.0
100000004077081100,peripheral,0.285,8,0.236,"Вход 140 тыс. от 1, выход 615 тыс. на 4; пороги ролей не достигнуты",False,3,0,1,4,140000.0,615000.0,1,6,4.392857142857143,4.0,7,0,1,0,215.89715329663366,0.0002901065785876618,0.0012387799203847278,0.0029401740801701173,0.00011599154155885525,False,,,0.6829268292682927,0.5,1.0,0,False,0,2.42,log_out,False,,0.0071,0.0549,0.0,0.0799,0.0173,0.0766,0.0
100000004770073100,peripheral,0.8,1,0.1606,"Вход 5 тыс. от 1, выход 5 тыс. на 1; пороги ролей не достигнуты [сквозной пропуск ≤2дн]",False,3,0,1,1,5462.4,5466.97,1,1,1.0008366285881665,1.0,7,0,1,0,5.824963068713926,0.0002878055588504006,-8.974315805612798e-20,0.0006428156846267525,1.922024458454748e-05,False,,,1.0,0.0,1.0,1,False,0,1.56,log_out,False,,0.02,0.0079,0.0,0.0799,0.0073,0.0287,0.0167
100000003163886100,terminal,0.971,17,0.4912,"Получил 500 тыс. от 1 плательщ.; исходящих нет, хотя колено 3 обходилось — деньги остались",False,3,0,1,0,500000.0,0.0,1,0,0.0,0.0,10,0,1,0,6853.281853281854,0.000733835068059369,-0.0,3.283226661587676e-08,0.0,False,,observed,0.0,,1.0,0,False,0,1.48,log_in,False,,0.1335,0.1218,0.0,0.1441,0.0918,0.0,0.0
100000000795374100,peripheral,0.505,1,0.2059,"Вход 50 тыс. от 1, выход 0 на 0; пороги ролей не достигнуты",False,3,0,1,0,50000.0,0.0,1,0,0.0,0.0,7,0,1,0,675.8416141697883,0.000295742244120105,-0.0,0.0016044117981357368,0.0,False,,,0.0,,1.0,0,False,0,0.0,log_in,False,,0.0126,0.0818,0.0,0.0799,0.0315,0.0,0.0
100000002391278100,peripheral,0.634,18,0.2947,"Вход 30 тыс. от 1, выход 53 тыс. на 1; пороги ролей не достигнуты [сквозной пропуск ≤2дн; дробление у порога: 4 перев.; возвратный поток]",False,3,0,1,1,30000.0,52700.0,5,2,1.7566666666666666,1.0,1,0,0,0,14502.580537913364,0.00039132234113293455,1.2626060685761492e-05,7.536268531433968e-20,0.0,False,,,1.0,1.0,1.0,4,True,1,1.97,log_out,False,,0.0158,0.1403,0.0,0.0192,0.0693,0.0,0.05
100000004635886100,peripheral,0.72,3,0.1803,"Вход 23 тыс. от 1, выход 0 на 0; пороги ролей не достигнуты",False,3,0,1,0,23000.0,0.0,1,0,0.0,0.0,7,0,1,0,239.9724614453604,0.00029245851948138613,-0.0,5.2569836528823436e-05,0.0,False,,,0.0,,1.0,0,False,0,0.49,log_in,False,,0.018,0.0579,0.0,0.0799,0.0245,0.0,0.0
100000000413678100,peripheral,0.137,7,0.2467,"Вход 306 тыс. от 2, выход 528 тыс. на 3; пороги ролей не достигнуты",False,3,0,2,3,306500.0,528198.0,2,18,1.723321370309951,1.5,7,0,2,0,254.10533095972403,0.0003006988541738493,-1.1080749833867602e-19,0.003053831317065016,5.7660733753642434e-05,False,,,0.14767000253692744,4.5,2.0,0,False,0,2.39,log_out,False,,0.0034,0.0596,0.0,0.0799,0.0391,0.0647,0.0
100000008659950100,terminal,0.93,2,0.3527,"Получил 246 тыс. от 1 плательщ.; исходящих нет, хотя колено 3 обходилось — деньги остались",False,3,0,1,0,246000.0,0.0,1,0,0.0,0.0,8,0,1,0,128.93174172956415,0.0003208665270804813,-0.0,2.612568386354796e-07,0.0,False,,observed,0.0,,1.0,0,False,0,1.02,log_in,False,,0.1279,0.0449,0.0,0.1253,0.0547,0.0,0.0
100000003964910100,terminal,0.989,16,0.413,"Получил 1.0 млн от 2 плательщ.; исходящих нет, хотя колено 3 обходилось — деньги остались",False,3,0,2,0,1000000.0,0.0,2,0,0.0,0.0,7,0,2,0,5880.918765332236,0.0005093616966720346,-0.0,0.0002520368138313539,0.0,False,,observed,0.0,,2.0,0,False,0,1.92,log_in,False,,0.136,0.1189,0.0,0.0799,0.0782,0.0,0.0
100000008764654100,peripheral,0.669,9,0.0703,"Вход 26 тыс. от 1, выход 0 на 0; пороги ролей не достигнуты",False,3,1,1,0,26150.0,0.0,1,0,0.0,0.0,1,0,0,0,19.154384699365398,0.00028965072814292185,-0.0,6.011420990798146e-18,0.0,False,,,0.0,,1.0,0,False,0,0.41,log_in,False,,0.0167,0.0187,0.0,0.0192,0.0157,0.0,0.0
100000005830339100,consolidator,0.525,1,0.4084,Получает от 5 плательщиков (0 seed) 476 тыс.; передаёт дальше 71%; сходятся потоки 7 seed [аномалия для колена],False,3,0,5,1,476341.0,339251.0,12,1,0.7122019729563485,0.2,7,0,5,0,3794.5465549426212,0.0003636000613544035,0.00019785422123072324,0.007245941145139869,3.7978146515858416e-06,False,,,0.0,3.0,1.0,0,False,0,6.51,in_deg,True,,0.1181,0.1109,0.0,0.0799,0.0654,0.0174,0.0167
100000002032323100,peripheral,0.143,29,0.283,"Вход 300 тыс. от 1, выход 1.1 млн на 1; пороги ролей не достигнуты",False,3,0,1,1,300000.0,1050000.0,1,2,3.5,1.0,7,0,1,0,1023.6828115382831,0.0004040501867995857,4.637353518556487e-20,4.867829532574314e-08,1.9616538287321655e-05,False,,,0.2857142857142857,0.0,1.0,0,False,0,2.52,log_out,False,,0.0036,0.0903,0.0,0.0799,0.0709,0.0383,0.0
100000008668099100,peripheral,0.8,9,0.0602,"Вход 16 тыс. от 1, выход 0 на 0; пороги ролей не достигнуты",False,3,1,1,0,15700.0,0.0,1,0,0.0,0.0,1,0,0,0,11.499955632123775,0.00028801971535046103,-0.0,6.011420990798146e-18,0.0,False,,,0.0,,1.0,0,False,0,0.74,log_in,False,,0.02,0.013,0.0,0.0192,0.008,0.0,0.0
100000008634520100,peripheral,0.377,2,0.1992,"Вход 90 тыс. от 1, выход 0 на 0; пороги ролей не достигнуты",False,3,0,1,0,90000.0,0.0,1,0,0.0,0.0,8,0,1,0,47.17014941325518,0.0002984829159965065,-0.0,2.612568386354796e-07,0.0,False,,,0.0,,1.0,0,False,0,0.38,log_in,False,,0.0094,0.0292,0.0,0.1253,0.0353,0.0,0.0
100000002103448100,peripheral,0.658,9,0.0719,"Вход 27 тыс. от 1, выход 0 на 0; пороги ролей не достигнуты",False,3,1,1,0,27000.0,0.0,1,0,0.0,0.0,1,0,0,0,19.77699376225108,0.00028978339425522726,-0.0,6.011420990798146e-18,0.0,False,,,0.0,,1.0,0,False,0,0.39,log_in,False,,0.0165,0.0198,0.0,0.0192,0.0164,0.0,0.0
100000005996909100,peripheral,0.8,3,0.2511,"Вход 6 тыс. от 1, выход 0 на 0; пороги ролей не достигнуты",False,3,0,1,0,5500.0,0.0,1,0,0.0,0.0,7,0,1,0,1730.0629863261363,0.0003159496060023001,-0.0,2.7299583225377125e-06,0.0,False,,,0.0,,1.0,1,False,0,1.41,log_in,False,,0.02,0.0994,0.0,0.0799,0.0518,0.0,0.0
100000007392365100,peripheral,0.4,11,0.1778,"Вход 10 тыс. от 1, выход 1.8 млн на 6; пороги ролей не достигнуты",False,3,0,1,6,9613.0,1765600.0,1,9,183.66794965151357,6.0,7,0,1,0,8.428374314905469,0.00028611069806057095,-9.580588704169248e-19,0.0029057816552164723,0.00011532146750728487,False,,,0.0,4.0,1.0,1,False,0,2.61,log_out,False,,0.01,0.0095,0.0,0.0799,0.0021,0.0762,0.0
100000008279405100,terminal,0.926,1,0.3743,"Получил 235 тыс. от 1 плательщ.; исходящих нет, хотя колено 3 обходилось — деньги остались",False,3,0,1,0,234738.0,0.0,2,0,0.0,0.0,7,0,1,0,3172.914176539755,0.00033332885250302887,-0.0,0.0016044117981357368,0.0,False,,observed,0.0,,1.0,0,False,0,0.99,log_in,False,,0.1273,0.1084,0.0,0.0799,0.0586,0.0,0.0
100000008343874100,peripheral,0.152,15,0.2961,"Вход 284 тыс. от 2, выход 176 тыс. на 2; пороги ролей не достигнуты [сквозной пропуск ≤2дн]",False,3,0,2,2,283535.0,176400.0,2,5,0.6221454141464017,1.0,7,0,1,0,1159.2242994910364,0.0003076522795593044,1.3831429342775329e-19,0.0012112988871823393,3.883678287186913e-05,False,,,0.8129251700680272,1.0,1.0,0,False,0,2.19,log_out,False,,0.0038,0.0933,0.0,0.0799,0.0456,0.0568,0.0167
100000002548759100,terminal,0.954,2,0.3871,"Получил 375 тыс. от 2 плательщ.; исходящих нет, хотя колено 3 обходилось — деньги остались",False,3,0,2,0,375000.0,0.0,2,0,0.0,0.0,9,0,2,0,454.49483675466155,0.0003085290301049609,-0.0,5.186948352976687e-06,0.0,False,,observed,0.0,,2.0,0,False,0,1.63,in_deg,False,,0.1312,0.0735,0.0,0.1361,0.0463,0.0,0.0
100000003069463100,peripheral,0.8,25,0.1759,"Вход 12 тыс. от 1, выход 18 тыс. на 1; пороги ролей не достигнуты",False,3,0,1,1,11500.0,17920.0,1,1,1.5582608695652174,1.0,7,0,1,0,38.94147976268195,0.0002884531759834947,8.17155838917096e-20,4.357680920990037e-19,1.9616538287321655e-05,False,,,0.0,9.0,1.0,0,False,0,1.78,log_out,False,,0.02,0.0274,0.0,0.0799,0.0102,0.0383,0.0
100000008474391100,peripheral,0.754,27,0.282,"Вход 20 тыс. от 1, выход 0 на 0; пороги ролей не достигнуты",False,3,0,1,0,20000.0,0.0,1,0,0.0,0.0,7,0,1,0,4000.0,0.00040715072122175946,-0.0,7.006464326563009e-20,0.0,False,,,0.0,,1.0,0,False,0,0.58,log_in,False,,0.0189,0.112,0.0,0.0799,0.0712,0.0,0.0
100000003097324100,terminal,0.941,2,0.4173,"Получил 294 тыс. от 2 плательщ.; исходящих нет, хотя колено 3 обходилось — деньги остались",False,3,0,2,0,294000.0,0.0,2,0,0.0,0.0,9,0,2,0,1328.0818431106075,0.0003260131114572473,-0.0,2.3221273423588926e-06,0.0,False,,observed,0.0,,2.0,0,False,0,1.63,in_deg,False,,0.1294,0.0955,0.0,0.1361,0.0564,0.0,0.0
100000001852140100,peripheral,0.634,40,0.2321,"Вход 30 тыс. от 1, выход 0 на 0; пороги ролей не достигнуты",False,3,10,1,0,30000.0,0.0,1,0,0.0,0.0,1,0,0,0,2343.3179723502303,0.0008047208113868999,-0.0,1.309326947948853e-19,0.0,False,,,0.0,,1.0,0,False,0,0.32,log_in,False,,0.0158,0.1042,0.0,0.0192,0.0927,0.0,0.0
100000003293377100,peripheral,0.505,7,0.1335,"Вход 50 тыс. от 1, выход 0 на 0; пороги ролей не достигнуты",False,3,0,1,0,50000.0,0.0,1,0,0.0,0.0,7,0,1,0,77.10612617736916,0.00028718975292099435,-0.0,0.0029401740801701173,0.0,False,,,0.0,,1.0,0,False,0,0.0,log_in,False,,0.0126,0.0356,0.0,0.0799,0.0052,0.0,0.0
100000006048193100,peripheral,0.558,1,0.2108,"Вход 42 тыс. от 1, выход 0 на 0; пороги ролей не достигнуты",False,3,0,1,0,41559.0,0.0,1,0,0.0,0.0,7,0,1,0,730.9708761502746,0.00029641085375483673,-0.0,0.0011379074330901328,0.0,False,,,0.0,,1.0,0,False,0,0.11,log_in,False,,0.014,0.0841,0.0,0.0799,0.0327,0.0,0.0
100000002435265100,terminal,0.882,11,0.2693,"Получил 133 тыс. от 1 плательщ.; исходящих нет, хотя колено 3 обходилось — деньги остались",False,3,0,1,0,132628.0,0.0,3,0,0.0,0.0,7,0,1,0,116.28403501896209,0.00029303889880759863,-0.0,0.0029057816552164723,0.0,False,,observed,0.0,,1.0,1,False,0,0.63,log_in,False,,0.1213,0.0423,0.0,0.0799,0.0258,0.0,0.0
100000004587414100,terminal,0.974,1,0.367,"Получил 534 тыс. от 2 плательщ.; исходящих нет, хотя колено 3 обходилось — деньги остались",False,3,0,2,0,533603.0,0.0,2,0,0.0,0.0,7,0,2,0,2023.241974285963,0.00031487177064037594,-0.0,0.0040721125238187125,0.0,False,,observed,0.0,,1.0,0,False,0,1.63,in_deg,False,,0.1339,0.1018,0.0,0.0799,0.0513,0.0,0.0
100000001726614100,terminal,0.885,1,0.3258,"Получил 139 тыс. от 1 плательщ.; исходящих нет, хотя колено 3 обходилось — деньги остались",False,3,0,1,0,138717.0,0.0,1,0,0.0,0.0,7,0,1,0,994.1815156926144,0.0002978710303376358,-0.0,0.001131938443648594,0.0,False,,observed,0.0,,1.0,0,False,0,0.66,log_in,False,,0.1217,0.0894,0.0,0.0799,0.0348,0.0,0.0
100000003934614100,peripheral,0.6,22,0.2585,"Вход 17 тыс. от 2, выход 12 тыс. на 1; пороги ролей не достигнуты [сквозной пропуск ≤2дн; возвратный поток]",False,3,0,2,1,17000.0,11500.0,2,2,0.6764705882352942,0.5,7,0,2,0,646.9630466466026,0.0003134906893691786,6.456347803127813e-08,1.777313481279557e-05,6.604895046236247e-08,False,,,1.0,1.0,1.0,1,False,4,1.7,log_out,False,,0.015,0.0801,0.0,0.0799,0.05,0.0002,0.0333
100000008772246100,peripheral,0.548,9,0.0825,"Вход 44 тыс. от 1, выход 0 на 0; пороги ролей не достигнуты",False,3,1,1,0,44500.0,0.0,1,0,0.0,0.0,1,0,0,0,32.59541564519159,0.0002925147553909273,-0.0,6.011420990798146e-18,0.0,False,,,0.0,,1.0,0,False,0,0.07,log_in,False,,0.0137,0.025,0.0,0.0192,0.0246,0.0,0.0
100000002603371100,peripheral,0.8,1,0.1265,"Вход 9 тыс. от 1, выход 0 на 0; пороги ролей не достигнуты",False,3,0,1,0,9300.0,0.0,1,0,0.0,0.0,7,0,1,0,9.917281147305125,0.0002893766428347344,-0.0,0.0006428156846267525,0.0,False,,,0.0,,1.0,1,False,0,1.07,log_in,False,,0.02,0.0118,0.0,0.0799,0.0147,0.0,0.0
100000004445291100,peripheral,0.768,24,0.2332,"Вход 20 тыс. от 1, выход 0 на 0; пороги ролей не достигнуты",False,3,0,1,0,19500.0,0.0,2,0,0.0,0.0,7,0,1,0,649.3540288771812,0.00031923942351721183,-0.0,2.5006817420101963e-06,0.0,False,,,0.0,,1.0,1,False,0,0.6,log_in,False,,0.0192,0.0803,0.0,0.0799,0.0537,0.0,0.0
